86740	22	35	NUR	NUR
86740	27	60	NUR	PAT
86740	27	36	NUR	NUR
86760	10	15	MED	MED
86760	22	35	NUR	NUR
86760	23	28	NUR	NUR
86760	27	36	NUR	NUR
86780	23	41	NUR	NUR
86780	27	36	NUR	NUR
86800	22	35	NUR	NUR
86800	27	36	NUR	NUR
86820	24	35	NUR	NUR
86820	27	36	NUR	NUR
86820	10	41	MED	NUR
86820	28	35	NUR	NUR
86840	24	35	NUR	NUR
86840	27	36	NUR	NUR
86840	22	28	NUR	NUR
86840	28	35	NUR	NUR
86860	22	35	NUR	NUR
86860	24	35	NUR	NUR
86860	27	36	NUR	NUR
86860	13	15	MED	MED
86860	28	35	NUR	NUR
86880	23	41	NUR	NUR
86880	22	35	NUR	NUR
86880	23	10	NUR	MED
86880	24	35	NUR	NUR
86880	27	36	NUR	NUR
86880	10	41	MED	NUR
86900	23	41	NUR	NUR
86900	22	35	NUR	NUR
86900	23	10	NUR	MED
86900	27	36	NUR	NUR
86900	22	28	NUR	NUR
86900	13	15	MED	MED
86900	28	35	NUR	NUR
86920	23	10	NUR	MED
86920	27	36	NUR	NUR
86920	22	28	NUR	NUR
86940	27	36	NUR	NUR
86940	22	28	NUR	NUR
86940	28	35	NUR	NUR
86960	23	41	NUR	NUR
86960	22	35	NUR	NUR
86960	27	36	NUR	NUR
86960	22	28	NUR	NUR
86960	28	35	NUR	NUR
86980	27	36	NUR	NUR
86980	1	55	ADM	PAT
86980	28	35	NUR	NUR
87000	27	36	NUR	NUR
87000	28	35	NUR	NUR
87020	27	36	NUR	NUR
87040	27	36	NUR	NUR
87040	13	17	MED	MED
87060	27	36	NUR	NUR
87080	27	36	NUR	NUR
87100	23	35	NUR	NUR
87100	28	41	NUR	NUR
87100	22	35	NUR	NUR
87100	27	36	NUR	NUR
87120	10	38	MED	NUR
87120	27	36	NUR	NUR
87140	35	41	NUR	NUR
87140	24	35	NUR	NUR
87140	27	36	NUR	NUR
87140	28	35	NUR	NUR
87160	35	41	NUR	NUR
87160	24	35	NUR	NUR
87160	27	36	NUR	NUR
87180	23	41	NUR	NUR
87180	22	35	NUR	NUR
87180	9	15	MED	MED
87180	35	41	NUR	NUR
87180	24	35	NUR	NUR
87180	23	24	NUR	NUR
87180	27	36	NUR	NUR
87200	24	35	NUR	NUR
87200	23	24	NUR	NUR
87200	23	28	NUR	NUR
87200	27	36	NUR	NUR
87220	1	62	ADM	PAT
87220	9	15	MED	MED
87220	24	28	NUR	NUR
87220	23	28	NUR	NUR
87220	27	36	NUR	NUR
87240	9	15	MED	MED
87240	24	35	NUR	NUR
87240	23	24	NUR	NUR
87240	24	28	NUR	NUR
87240	23	28	NUR	NUR
87240	27	36	NUR	NUR
87240	28	35	NUR	NUR
87260	24	41	NUR	NUR
87260	35	41	NUR	NUR
87260	9	1	MED	ADM
87260	24	35	NUR	NUR
87260	23	24	NUR	NUR
87260	23	28	NUR	NUR
87260	27	36	NUR	NUR
87260	14	15	MED	MED
87260	28	35	NUR	NUR
87280	35	41	NUR	NUR
87280	24	35	NUR	NUR
87280	27	36	NUR	NUR
87280	28	35	NUR	NUR
87300	23	35	NUR	NUR
87300	10	1	MED	ADM
87300	22	35	NUR	NUR
87300	35	41	NUR	NUR
87300	1	64	ADM	PAT
87300	22	28	NUR	NUR
87300	28	35	NUR	NUR
87320	35	41	NUR	NUR
87320	24	9	NUR	MED
87320	27	36	NUR	NUR
87320	16	17	MED	MED
87320	28	35	NUR	NUR
87340	27	36	NUR	NUR
87340	16	17	MED	MED
87340	28	35	NUR	NUR
87360	9	38	MED	NUR
87360	22	35	NUR	NUR
87360	27	36	NUR	NUR
87360	16	17	MED	MED
87360	28	35	NUR	NUR
87380	9	38	MED	NUR
87380	35	41	NUR	NUR
87380	15	17	MED	MED
87380	16	17	MED	MED
87380	1	59	ADM	PAT
87380	14	15	MED	MED
87380	28	35	NUR	NUR
87400	9	38	MED	NUR
87400	14	16	MED	MED
87400	15	17	MED	MED
87400	24	35	NUR	NUR
87400	24	28	NUR	NUR
87400	23	28	NUR	NUR
87400	27	36	NUR	NUR
87400	16	17	MED	MED
87400	14	15	MED	MED
87400	15	16	MED	MED
87400	28	35	NUR	NUR
87420	9	38	MED	NUR
87420	22	35	NUR	NUR
87420	27	36	NUR	NUR
87420	14	15	MED	MED
87420	28	35	NUR	NUR
87440	22	35	NUR	NUR
87440	27	36	NUR	NUR
87440	14	15	MED	MED
87440	15	16	MED	MED
87460	27	36	NUR	NUR
87460	14	15	MED	MED
87460	28	35	NUR	NUR
87480	1	58	ADM	PAT
87480	23	28	NUR	NUR
87480	27	36	NUR	NUR
87480	22	28	NUR	NUR
87480	14	15	MED	MED
87480	13	17	MED	MED
87480	28	35	NUR	NUR
87500	23	28	NUR	NUR
87500	27	36	NUR	NUR
87500	22	28	NUR	NUR
87500	14	15	MED	MED
87500	13	17	MED	MED
87520	23	28	NUR	NUR
87520	27	36	NUR	NUR
87520	22	28	NUR	NUR
87540	22	35	NUR	NUR
87540	35	41	NUR	NUR
87540	27	36	NUR	NUR
87560	23	35	NUR	NUR
87560	15	17	MED	MED
87560	27	36	NUR	NUR
87560	22	28	NUR	NUR
87560	15	16	MED	MED
87580	13	16	MED	MED
87580	27	36	NUR	NUR
87580	15	16	MED	MED
87580	13	17	MED	MED
87600	23	35	NUR	NUR
87600	35	41	NUR	NUR
87600	13	16	MED	MED
87600	27	36	NUR	NUR
87600	15	16	MED	MED
87600	28	35	NUR	NUR
87620	23	35	NUR	NUR
87620	35	41	NUR	NUR
87620	13	16	MED	MED
87620	27	36	NUR	NUR
87620	28	35	NUR	NUR
87640	35	41	NUR	NUR
87640	13	16	MED	MED
87640	27	36	NUR	NUR
87640	16	17	MED	MED
87640	15	16	MED	MED
87660	23	35	NUR	NUR
87660	35	41	NUR	NUR
87660	13	16	MED	MED
87660	27	36	NUR	NUR
87660	15	16	MED	MED
87660	13	17	MED	MED
87680	35	41	NUR	NUR
87680	22	14	NUR	MED
87680	27	36	NUR	NUR
87680	15	16	MED	MED
87680	13	17	MED	MED
87700	27	36	NUR	NUR
87700	15	16	MED	MED
87700	13	17	MED	MED
87700	28	29	NUR	NUR
87720	23	35	NUR	NUR
87720	27	36	NUR	NUR
87720	15	16	MED	MED
87720	13	17	MED	MED
87720	28	29	NUR	NUR
87720	9	14	MED	MED
87740	28	41	NUR	NUR
87740	29	41	NUR	NUR
87740	35	41	NUR	NUR
87740	22	27	NUR	NUR
87740	15	16	MED	MED
87740	28	29	NUR	NUR
87740	9	14	MED	MED
87760	13	16	MED	MED
87760	27	36	NUR	NUR
87760	16	17	MED	MED
87760	28	1	NUR	ADM
87760	15	16	MED	MED
87760	9	14	MED	MED
87780	13	16	MED	MED
87780	27	41	NUR	NUR
87780	14	36	MED	NUR
87780	27	29	NUR	NUR
87780	16	17	MED	MED
87780	15	16	MED	MED
87780	13	17	MED	MED
87780	14	38	MED	NUR
87780	9	14	MED	MED
87800	23	35	NUR	NUR
87800	27	35	NUR	NUR
87800	0	9	ADM	MED
87800	15	17	MED	MED
87800	23	28	NUR	NUR
87800	14	36	MED	NUR
87800	15	16	MED	MED
87800	14	38	MED	NUR
87800	0	14	ADM	MED
87800	13	15	MED	MED
87800	9	14	MED	MED
87820	23	35	NUR	NUR
87820	27	35	NUR	NUR
87820	35	41	NUR	NUR
87820	0	9	ADM	MED
87820	27	41	NUR	NUR
87820	27	28	NUR	NUR
87820	23	28	NUR	NUR
87820	16	17	MED	MED
87820	15	16	MED	MED
87840	23	35	NUR	NUR
87840	1	35	ADM	NUR
87840	27	35	NUR	NUR
87840	35	41	NUR	NUR
87840	0	9	ADM	MED
87840	23	28	NUR	NUR
87840	16	17	MED	MED
87840	15	16	MED	MED
87840	28	35	NUR	NUR
87860	1	35	ADM	NUR
87860	27	35	NUR	NUR
87860	35	41	NUR	NUR
87860	0	9	ADM	MED
87860	27	41	NUR	NUR
87860	23	28	NUR	NUR
87860	16	17	MED	MED
87860	15	16	MED	MED
87880	1	35	ADM	NUR
87880	27	35	NUR	NUR
87880	0	9	ADM	MED
87880	23	28	NUR	NUR
87880	16	17	MED	MED
87880	15	16	MED	MED
87900	23	35	NUR	NUR
87900	1	35	ADM	NUR
87900	27	35	NUR	NUR
87900	35	41	NUR	NUR
87900	0	9	ADM	MED
87900	23	28	NUR	NUR
87900	27	36	NUR	NUR
87900	16	17	MED	MED
87900	15	16	MED	MED
87900	9	14	MED	MED
87920	23	35	NUR	NUR
87920	22	35	NUR	NUR
87920	0	9	ADM	MED
87920	27	28	NUR	NUR
87920	23	28	NUR	NUR
87920	27	36	NUR	NUR
87920	16	17	MED	MED
87920	15	16	MED	MED
87920	9	14	MED	MED
87940	28	36	NUR	NUR
87940	0	9	ADM	MED
87940	27	28	NUR	NUR
87940	23	27	NUR	NUR
87940	27	36	NUR	NUR
87940	22	28	NUR	NUR
87940	15	16	MED	MED
87960	0	9	ADM	MED
87960	27	41	NUR	NUR
87960	27	28	NUR	NUR
87960	27	36	NUR	NUR
87960	15	16	MED	MED
87980	22	36	NUR	NUR
87980	27	35	NUR	NUR
87980	28	36	NUR	NUR
87980	35	36	NUR	NUR
87980	35	41	NUR	NUR
87980	0	9	ADM	MED
87980	27	41	NUR	NUR
87980	27	28	NUR	NUR
87980	23	36	NUR	NUR
87980	22	23	NUR	NUR
87980	23	27	NUR	NUR
87980	27	36	NUR	NUR
87980	16	17	MED	MED
87980	15	16	MED	MED
87980	9	14	MED	MED
87980	28	35	NUR	NUR
88000	23	35	NUR	NUR
88000	23	1	NUR	ADM
88000	35	41	NUR	NUR
88000	23	36	NUR	NUR
88000	9	16	MED	MED
88000	16	17	MED	MED
88000	15	16	MED	MED
88020	23	35	NUR	NUR
88020	1	35	ADM	NUR
88020	28	36	NUR	NUR
88020	0	38	ADM	NUR
88020	35	36	NUR	NUR
88020	35	41	NUR	NUR
88020	23	36	NUR	NUR
88020	9	16	MED	MED
88020	15	16	MED	MED
88040	23	35	NUR	NUR
88040	14	16	MED	MED
88040	27	35	NUR	NUR
88040	28	36	NUR	NUR
88040	35	41	NUR	NUR
88040	27	28	NUR	NUR
88040	15	16	MED	MED
88040	27	1	NUR	ADM
88060	23	35	NUR	NUR
88060	27	35	NUR	NUR
88060	28	36	NUR	NUR
88060	35	36	NUR	NUR
88060	35	41	NUR	NUR
88060	27	41	NUR	NUR
88060	27	28	NUR	NUR
88060	23	28	NUR	NUR
88060	27	36	NUR	NUR
88060	15	16	MED	MED
88060	9	14	MED	MED
88060	28	35	NUR	NUR
88080	23	35	NUR	NUR
88080	1	35	ADM	NUR
88080	27	35	NUR	NUR
88080	28	36	NUR	NUR
88080	35	36	NUR	NUR
88080	35	41	NUR	NUR
88080	27	41	NUR	NUR
88080	27	28	NUR	NUR
88080	23	28	NUR	NUR
88080	27	36	NUR	NUR
88080	15	16	MED	MED
88080	9	14	MED	MED
88080	28	35	NUR	NUR
88100	23	35	NUR	NUR
88100	14	16	MED	MED
88100	27	35	NUR	NUR
88100	35	36	NUR	NUR
88100	35	41	NUR	NUR
88100	27	41	NUR	NUR
88100	27	36	NUR	NUR
88100	15	16	MED	MED
88100	9	14	MED	MED
88120	23	35	NUR	NUR
88120	14	16	MED	MED
88120	27	41	NUR	NUR
88120	23	36	NUR	NUR
88120	23	27	NUR	NUR
88120	27	36	NUR	NUR
88120	16	17	MED	MED
88120	15	16	MED	MED
88120	9	14	MED	MED
88140	23	35	NUR	NUR
88140	14	16	MED	MED
88140	35	41	NUR	NUR
88140	27	41	NUR	NUR
88140	24	35	NUR	NUR
88140	24	28	NUR	NUR
88140	23	36	NUR	NUR
88140	27	36	NUR	NUR
88140	15	16	MED	MED
88140	9	14	MED	MED
88160	24	36	NUR	NUR
88160	23	35	NUR	NUR
88160	22	55	NUR	PAT
88160	14	16	MED	MED
88160	27	35	NUR	NUR
88160	35	41	NUR	NUR
88160	27	41	NUR	NUR
88160	24	35	NUR	NUR
88160	24	28	NUR	NUR
88160	23	36	NUR	NUR
88160	9	16	MED	MED
88160	27	36	NUR	NUR
88160	15	16	MED	MED
88160	24	27	NUR	NUR
88160	9	14	MED	MED
88180	14	16	MED	MED
88180	27	35	NUR	NUR
88180	35	41	NUR	NUR
88180	27	41	NUR	NUR
88180	27	28	NUR	NUR
88180	24	35	NUR	NUR
88180	23	24	NUR	NUR
88180	24	28	NUR	NUR
88180	23	36	NUR	NUR
88180	23	28	NUR	NUR
88180	27	36	NUR	NUR
88180	15	16	MED	MED
88200	35	41	NUR	NUR
88200	22	24	NUR	NUR
88200	27	41	NUR	NUR
88200	27	28	NUR	NUR
88200	23	24	NUR	NUR
88200	24	28	NUR	NUR
88200	23	28	NUR	NUR
88200	27	36	NUR	NUR
88200	22	28	NUR	NUR
88200	15	16	MED	MED
88200	24	27	NUR	NUR
88220	14	16	MED	MED
88220	27	35	NUR	NUR
88220	35	41	NUR	NUR
88220	22	24	NUR	NUR
88220	27	41	NUR	NUR
88220	23	36	NUR	NUR
88220	22	23	NUR	NUR
88220	27	36	NUR	NUR
88220	22	28	NUR	NUR
88220	15	16	MED	MED
88240	24	36	NUR	NUR
88240	23	35	NUR	NUR
88240	27	35	NUR	NUR
88240	0	28	ADM	NUR
88240	35	36	NUR	NUR
88240	27	41	NUR	NUR
88240	24	35	NUR	NUR
88240	23	24	NUR	NUR
88240	27	36	NUR	NUR
88240	15	16	MED	MED
88240	22	41	NUR	NUR
88260	22	36	NUR	NUR
88260	27	35	NUR	NUR
88260	35	36	NUR	NUR
88260	24	41	NUR	NUR
88260	22	24	NUR	NUR
88260	28	14	NUR	MED
88260	24	35	NUR	NUR
88260	27	36	NUR	NUR
88260	22	27	NUR	NUR
88260	15	16	MED	MED
88260	24	27	NUR	NUR
88280	22	35	NUR	NUR
88280	27	35	NUR	NUR
88280	35	36	NUR	NUR
88280	22	24	NUR	NUR
88280	28	14	NUR	MED
88280	24	35	NUR	NUR
88280	27	36	NUR	NUR
88280	15	16	MED	MED
88280	24	27	NUR	NUR
88300	27	35	NUR	NUR
88300	0	28	ADM	NUR
88300	35	36	NUR	NUR
88300	35	41	NUR	NUR
88300	27	36	NUR	NUR
88300	15	16	MED	MED
88320	27	35	NUR	NUR
88320	0	28	ADM	NUR
88320	35	36	NUR	NUR
88320	27	36	NUR	NUR
88340	27	35	NUR	NUR
88340	0	28	ADM	NUR
88340	35	36	NUR	NUR
88340	23	28	NUR	NUR
88340	27	36	NUR	NUR
88360	0	28	ADM	NUR
88360	0	38	ADM	NUR
88360	35	36	NUR	NUR
88360	27	36	NUR	NUR
88360	24	27	NUR	NUR
88380	24	36	NUR	NUR
88380	22	36	NUR	NUR
88380	1	35	ADM	NUR
88380	35	36	NUR	NUR
88380	27	36	NUR	NUR
88400	22	36	NUR	NUR
88400	27	35	NUR	NUR
88400	35	36	NUR	NUR
88400	24	35	NUR	NUR
88400	27	36	NUR	NUR
88420	1	35	ADM	NUR
88420	27	35	NUR	NUR
88420	35	36	NUR	NUR
88420	24	35	NUR	NUR
88420	27	36	NUR	NUR
88420	24	27	NUR	NUR
88440	1	35	ADM	NUR
88440	22	35	NUR	NUR
88440	27	35	NUR	NUR
88440	35	36	NUR	NUR
88440	27	36	NUR	NUR
88440	24	27	NUR	NUR
88460	22	36	NUR	NUR
88460	23	41	NUR	NUR
88460	1	35	ADM	NUR
88460	22	35	NUR	NUR
88460	35	36	NUR	NUR
88460	27	36	NUR	NUR
88460	16	17	MED	MED
88480	22	36	NUR	NUR
88480	23	41	NUR	NUR
88480	22	35	NUR	NUR
88480	35	36	NUR	NUR
88480	24	35	NUR	NUR
88480	27	36	NUR	NUR
88500	1	35	ADM	NUR
88500	35	36	NUR	NUR
88500	27	36	NUR	NUR
88520	1	35	ADM	NUR
88520	35	36	NUR	NUR
88520	27	36	NUR	NUR
88540	1	35	ADM	NUR
88540	27	35	NUR	NUR
88540	0	38	ADM	NUR
88540	35	36	NUR	NUR
88540	27	36	NUR	NUR
88540	24	27	NUR	NUR
88560	27	35	NUR	NUR
88560	35	36	NUR	NUR
88560	27	36	NUR	NUR
88560	24	27	NUR	NUR
88580	23	41	NUR	NUR
88580	1	35	ADM	NUR
88580	27	35	NUR	NUR
88580	35	36	NUR	NUR
88580	27	36	NUR	NUR
88600	23	41	NUR	NUR
88600	27	35	NUR	NUR
88600	0	38	ADM	NUR
88600	27	36	NUR	NUR
88620	23	41	NUR	NUR
88620	27	35	NUR	NUR
88620	0	38	ADM	NUR
88620	35	36	NUR	NUR
88620	27	36	NUR	NUR
88640	23	41	NUR	NUR
88640	27	35	NUR	NUR
88640	0	38	ADM	NUR
88640	35	36	NUR	NUR
88640	23	28	NUR	NUR
88640	27	36	NUR	NUR
88660	23	41	NUR	NUR
88660	27	35	NUR	NUR
88660	35	36	NUR	NUR
88660	23	28	NUR	NUR
88660	27	36	NUR	NUR
88680	23	41	NUR	NUR
88680	27	35	NUR	NUR
88680	27	36	NUR	NUR
88700	23	41	NUR	NUR
88700	1	35	ADM	NUR
88700	0	28	ADM	NUR
88700	0	38	ADM	NUR
88700	35	36	NUR	NUR
88700	27	36	NUR	NUR
88700	16	17	MED	MED
88700	24	27	NUR	NUR
88720	23	41	NUR	NUR
88720	0	28	ADM	NUR
88720	27	36	NUR	NUR
88740	22	36	NUR	NUR
88740	23	41	NUR	NUR
88740	0	28	ADM	NUR
88740	16	17	MED	MED
88740	27	1	NUR	ADM
88760	23	41	NUR	NUR
88760	0	28	ADM	NUR
88760	16	17	MED	MED
88780	0	28	ADM	NUR
88780	35	36	NUR	NUR
88780	23	28	NUR	NUR
88780	16	17	MED	MED
88780	15	16	MED	MED
88780	24	27	NUR	NUR
88800	27	35	NUR	NUR
88800	0	28	ADM	NUR
88800	35	36	NUR	NUR
88800	27	36	NUR	NUR
88820	0	28	ADM	NUR
88840	0	28	ADM	NUR
88840	27	36	NUR	NUR
88860	0	28	ADM	NUR
88860	13	16	MED	MED
88860	27	36	NUR	NUR
88860	16	17	MED	MED
88860	41	60	NUR	PAT
88860	13	15	MED	MED
88880	23	41	NUR	NUR
88880	22	35	NUR	NUR
88880	27	35	NUR	NUR
88880	0	28	ADM	NUR
88880	35	36	NUR	NUR
88880	15	17	MED	MED
88880	27	36	NUR	NUR
88880	16	17	MED	MED
88900	23	41	NUR	NUR
88900	27	35	NUR	NUR
88900	0	28	ADM	NUR
88900	0	41	ADM	NUR
88900	27	36	NUR	NUR
88920	23	41	NUR	NUR
88920	0	28	ADM	NUR
88920	27	36	NUR	NUR
88920	15	16	MED	MED
88940	27	35	NUR	NUR
88940	0	28	ADM	NUR
88940	27	36	NUR	NUR
88940	16	17	MED	MED
88940	15	16	MED	MED
88960	27	35	NUR	NUR
88960	0	28	ADM	NUR
88960	27	36	NUR	NUR
88960	16	17	MED	MED
88960	15	16	MED	MED
88980	27	35	NUR	NUR
88980	0	28	ADM	NUR
88980	0	23	ADM	NUR
88980	23	28	NUR	NUR
88980	27	36	NUR	NUR
88980	15	16	MED	MED
89000	27	35	NUR	NUR
89000	0	28	ADM	NUR
89000	35	36	NUR	NUR
89000	27	36	NUR	NUR
89000	16	17	MED	MED
89000	15	16	MED	MED
89020	23	41	NUR	NUR
89020	27	35	NUR	NUR
89020	0	28	ADM	NUR
89020	35	36	NUR	NUR
89020	27	36	NUR	NUR
89020	16	17	MED	MED
89020	15	16	MED	MED
89040	27	35	NUR	NUR
89040	0	28	ADM	NUR
89040	27	36	NUR	NUR
89040	15	16	MED	MED
89060	27	35	NUR	NUR
89060	0	28	ADM	NUR
89060	35	36	NUR	NUR
89060	27	36	NUR	NUR
89060	15	16	MED	MED
89080	23	41	NUR	NUR
89080	27	35	NUR	NUR
89080	0	28	ADM	NUR
89080	35	36	NUR	NUR
89080	27	36	NUR	NUR
89080	24	27	NUR	NUR
89100	23	41	NUR	NUR
89100	27	35	NUR	NUR
89100	38	41	NUR	NUR
89100	0	28	ADM	NUR
89100	35	36	NUR	NUR
89120	22	36	NUR	NUR
89120	23	41	NUR	NUR
89120	27	35	NUR	NUR
89120	38	41	NUR	NUR
89120	35	36	NUR	NUR
89140	22	36	NUR	NUR
89140	27	35	NUR	NUR
89140	38	41	NUR	NUR
89140	35	36	NUR	NUR
89140	0	23	ADM	NUR
89140	24	35	NUR	NUR
89140	27	36	NUR	NUR
89140	24	27	NUR	NUR
89160	27	35	NUR	NUR
89160	38	41	NUR	NUR
89160	35	36	NUR	NUR
89160	27	36	NUR	NUR
89160	24	27	NUR	NUR
89180	22	36	NUR	NUR
89180	22	35	NUR	NUR
89180	27	35	NUR	NUR
89180	0	28	ADM	NUR
89180	35	36	NUR	NUR
89180	27	36	NUR	NUR
89200	27	35	NUR	NUR
89200	0	28	ADM	NUR
89200	35	36	NUR	NUR
89200	27	36	NUR	NUR
89220	27	35	NUR	NUR
89220	35	36	NUR	NUR
89220	23	1	NUR	ADM
89220	27	36	NUR	NUR
89240	27	35	NUR	NUR
89240	0	28	ADM	NUR
89240	35	36	NUR	NUR
89240	27	36	NUR	NUR
89260	0	15	ADM	MED
89260	27	35	NUR	NUR
89260	35	36	NUR	NUR
89260	27	36	NUR	NUR
89280	22	35	NUR	NUR
89280	35	36	NUR	NUR
89280	27	36	NUR	NUR
89300	23	41	NUR	NUR
89300	22	35	NUR	NUR
89300	27	35	NUR	NUR
89300	35	36	NUR	NUR
89320	22	35	NUR	NUR
89320	35	36	NUR	NUR
89340	22	36	NUR	NUR
89340	10	15	MED	MED
89340	23	41	NUR	NUR
89340	22	35	NUR	NUR
89340	35	36	NUR	NUR
89360	23	41	NUR	NUR
89360	0	27	ADM	NUR
89360	22	35	NUR	NUR
89360	35	36	NUR	NUR
89360	28	57	NUR	PAT
89360	0	35	ADM	NUR
89360	24	35	NUR	NUR
89360	27	36	NUR	NUR
89360	24	27	NUR	NUR
89380	0	27	ADM	NUR
89380	27	35	NUR	NUR
89380	0	22	ADM	NUR
89380	23	1	NUR	ADM
89380	28	57	NUR	PAT
89380	0	36	ADM	NUR
89380	0	35	ADM	NUR
89380	24	35	NUR	NUR
89380	0	24	ADM	NUR
89380	27	36	NUR	NUR
89380	22	27	NUR	NUR
89380	24	27	NUR	NUR
89400	24	36	NUR	NUR
89400	10	15	MED	MED
89400	0	27	ADM	NUR
89400	27	35	NUR	NUR
89400	35	36	NUR	NUR
89400	0	35	ADM	NUR
89400	0	24	ADM	NUR
89400	27	36	NUR	NUR
89400	16	17	MED	MED
89400	24	27	NUR	NUR
89420	24	36	NUR	NUR
89420	10	15	MED	MED
89420	22	35	NUR	NUR
89420	27	35	NUR	NUR
89420	0	22	ADM	NUR
89420	35	36	NUR	NUR
89420	22	24	NUR	NUR
89420	0	24	ADM	NUR
89420	27	36	NUR	NUR
89420	22	27	NUR	NUR
89420	24	27	NUR	NUR
89440	24	36	NUR	NUR
89440	10	15	MED	MED
89440	27	35	NUR	NUR
89440	27	36	NUR	NUR
89440	24	27	NUR	NUR
89460	24	36	NUR	NUR
89460	27	35	NUR	NUR
89460	35	36	NUR	NUR
89460	24	35	NUR	NUR
89460	24	27	NUR	NUR
89460	28	52	NUR	PAT
89480	24	36	NUR	NUR
89480	27	35	NUR	NUR
89480	35	36	NUR	NUR
89480	24	35	NUR	NUR
89480	27	36	NUR	NUR
89480	24	27	NUR	NUR
89480	28	52	NUR	PAT
89500	27	35	NUR	NUR
89500	24	35	NUR	NUR
89500	24	27	NUR	NUR
89520	36	41	NUR	NUR
89520	36	38	NUR	NUR
89520	28	41	NUR	NUR
89520	24	35	NUR	NUR
89520	23	36	NUR	NUR
89520	23	28	NUR	NUR
89520	24	27	NUR	NUR
89540	20	35	NUR	NUR
89540	23	28	NUR	NUR
89540	24	27	NUR	NUR
89560	28	15	NUR	MED
89560	20	35	NUR	NUR
89560	23	38	NUR	NUR
89560	24	27	NUR	NUR
89580	23	41	NUR	NUR
89580	38	41	NUR	NUR
89580	28	15	NUR	MED
89600	24	36	NUR	NUR
89600	23	41	NUR	NUR
89600	38	41	NUR	NUR
89600	28	15	NUR	MED
89600	10	16	MED	MED
89600	27	36	NUR	NUR
89600	23	38	NUR	NUR
89600	24	27	NUR	NUR
89620	24	36	NUR	NUR
89620	28	15	NUR	MED
89620	10	16	MED	MED
89620	27	36	NUR	NUR
89620	24	27	NUR	NUR
89640	20	23	NUR	NUR
89640	10	16	MED	MED
89640	20	41	NUR	NUR
89640	27	36	NUR	NUR
89660	24	36	NUR	NUR
89660	10	15	MED	MED
89660	23	41	NUR	NUR
89660	36	38	NUR	NUR
89660	22	35	NUR	NUR
89660	20	23	NUR	NUR
89660	10	16	MED	MED
89660	27	28	NUR	NUR
89660	24	28	NUR	NUR
89660	23	27	NUR	NUR
89660	27	36	NUR	NUR
89660	15	16	MED	MED
89660	24	27	NUR	NUR
89660	24	38	NUR	NUR
89680	24	36	NUR	NUR
89680	28	36	NUR	NUR
89680	10	16	MED	MED
89680	24	28	NUR	NUR
89680	27	36	NUR	NUR
89680	15	16	MED	MED
89680	24	27	NUR	NUR
89700	23	41	NUR	NUR
89700	28	54	NUR	PAT
89700	10	16	MED	MED
89700	27	36	NUR	NUR
89700	27	1	NUR	ADM
89720	10	16	MED	MED
89720	27	41	NUR	NUR
89720	23	27	NUR	NUR
89720	27	36	NUR	NUR
89740	10	16	MED	MED
89740	20	27	NUR	NUR
89740	27	41	NUR	NUR
89740	23	27	NUR	NUR
89760	36	41	NUR	NUR
89760	10	16	MED	MED
89760	27	28	NUR	NUR
89760	23	28	NUR	NUR
89760	23	27	NUR	NUR
89760	28	1	NUR	ADM
